121,19972,1,0,0,0,0,0,0,0.668,0,4.1501e+06,2.5425e+06,18800,0.10552,0,3,6,7,0,0,0,13,2413.3,3,10,0.44622
120,19962,1,0,0,0,0,0,0,1.635,1,4.1501e+06,6.5478e+06,53590,0.27174,0,6,7,9,0,0,0,16,2599,6,10,2.6732
37,19962,1,0,0,1,0,0,0,1.046,0,5.5232e+06,2.5425e+06,38530,0.14043,0,7,10,5,0,0,0,15,1609.3,7,8,1.0941
55,19972,1,0,0,0,0,0,0,1.123,0,2.2265e+06,5.3795e+06,35750,0.11977,0,7,8,7,0,0,0,15,2373,7,8,1.2611
30,19972,1,0,0,1,0,0,0,0.867,0,5.5232e+06,8.6369e+06,1.9947e+05,0.38752,0,8,8,6,0,0,0,14,2485.8,8,6,0.75169
173,19972,1,0,0,0,0,0,0,2.521,1,5.9749e+06,6.5478e+06,76420,0.39122,0,8,8,8,0,0,0,16,1986.5,8,8,6.3554
32,19962,1,0,0,1,0,0,0,0.28,0,5.5232e+06,5.9749e+06,1.6803e+05,0.33,0,4,10,3,0,0,0,13,1775.1,4,9,0.0784
40,19962,1,0,0,0,0,0,0,0.408,0,7.082e+06,5.3795e+06,33130,0.38098,0,7,9,2,0,0,0,11,1798,7,4,0.16646
34,19972,1,0,0,1,0,0,0,2.588,1,5.5232e+06,2.6416e+06,40090,0.1459,0,8,8,11,0,0,0,19,1415.7,8,11,6.6977
34,19962,1,0,0,1,0,0,0,2.588,1,5.5232e+06,2.6416e+06,35030,0.1459,0,8,8,11,0,0,0,19,1415.7,8,11,6.6977
56,19962,1,0,0,0,0,0,0,1.605,0,2.2265e+06,1.9852e+07,84740,0.20763,0,8,8,6,0,0,0,14,2646.5,8,6,2.576
51,19962,1,0,0,0,0,0,0,2.335,0,7.082e+06,3.2627e+06,28010,0.23106,0,9,9,7,0,0,0,16,1247.3,9,7,5.4522
124,19972,1,0,0,0,0,0,0,1.536,1,1.5259e+07,2.7256e+06,83900,0.41591,0,9,9,10,0,0,0,19,2163.9,8,11,2.3593
65,19972,1,0,0,0,0,0,0,0.602,0,2.2265e+06,2.6613e+06,1.3535e+05,0.059253,0,6,9,7,0,0,0,16,1939.2,4,12,0.3624
5,19972,1,0,0,0,0,0,0,0.594,0,3.4304e+06,5.3795e+06,99690,0.18454,0,7,9,5,0,0,0,14,1985.4,8,6,0.35284
77,19972,1,0,0,0,0,0,0,0.802,0,4.4471e+06,8.6369e+06,2.2467e+05,0.31202,0,6,8,4,0,0,0,12,3248.4,6,6,0.6432
146,19962,1,0,0,0,0,0,0,1.733,0,8.6369e+06,3.2627e+06,8820,0.098748,0,8,8,10,0,0,0,18,1150.3,8,10,3.0033
70,19972,1,0,0,0,0,0,0,0.987,0,4.4471e+06,5.3795e+06,71590,0.23923,0,7,9,4,0,0,0,13,2472.3,8,5,0.97417
152,19962,1,0,0,0,0,0,0,1.276,0,2.7256e+06,2.6613e+06,82160,0.072538,0,8,9,4,0,0,0,13,2168.5,8,5,1.6282
80,19962,1,0,0,0,0,0,0,0.868,0,4.4471e+06,2.6613e+06,60230,0.11835,0,6,9,6,0,0,0,15,1995.7,6,9,0.75342
41,19972,1,0,0,0,0,0,0,0.169,0,7.082e+06,1.9852e+07,14930,0.66043,0,2,8,3,0,0,0,11,1563.3,2,9,0.028561
42,19962,1,0,0,0,0,0,0,1.235,0,7.082e+06,4.1501e+06,52500,0.29391,0,5,6,3,0,0,0,9,2264,5,4,1.5252
148,19972,1,0,0,0,0,0,0,0.251,0,8.6369e+06,2.5425e+06,1.0747e+05,0.07695,0,1,6,10,0,0,0,16,1826.2,2,14,0.063001
120,19972,1,0,0,0,0,0,0,1.635,1,4.1501e+06,6.5478e+06,57760,0.27174,0,6,7,9,0,0,0,16,2599,6,10,2.6732
44,19962,1,0,0,0,0,0,0,0.185,0,7.082e+06,1.9852e+07,22390,0.74548,0,1,8,4,0,0,0,12,1437.1,1,11,0.034225
93,19972,1,0,0,1,0,0,0,0.453,0,5.3795e+06,5.9749e+06,71450,0.32142,0,6,9,2,0,0,0,11,1933.5,6,5,0.20521
71,19972,1,0,0,0,0,0,0,1.372,0,4.4471e+06,1.9852e+07,1.8246e+05,0.41472,0,7,8,5,0,0,0,13,2481.5,7,6,1.8824
43,19972,1,0,0,0,0,0,0,2.329,1,7.082e+06,1.5259e+07,80480,1.0807,0,9,9,5,0,0,0,14,1381.4,9,5,5.4242
92,19962,1,0,0,0,0,0,0,1.953,0,5.3795e+06,2.0253e+06,13080,0.10895,0,6,8,6,0,0,0,14,1917.7,6,8,3.8142
63,19962,1,0,0,0,0,0,0,0.992,0,2.2265e+06,2.0253e+06,38240,0.045092,0,4,8,8,0,0,0,16,2627.6,4,12,0.98406
51,19972,1,0,0,0,0,0,0,2.335,0,7.082e+06,3.2627e+06,37400,0.23106,0,9,9,7,0,0,0,16,1247.3,9,7,5.4522
67,19962,1,0,0,0,0,0,0,1.024,0,2.2265e+06,3.2627e+06,85340,0.072643,0,5,10,8,0,0,0,18,2330.3,5,13,1.0486
150,19972,1,0,0,0,0,0,0,1.426,0,2.7256e+06,2.0253e+06,26080,0.055201,0,6,7,7,0,0,0,14,2338.6,6,8,2.0335
182,19972,1,0,0,0,0,0,0,0.678,1,3.2627e+06,6.5478e+06,1.9429e+05,0.21364,0,3,9,7,0,0,0,16,1814.8,3,13,0.45968
19,19972,1,0,0,0,0,0,0,0.483,0,3.4304e+06,2.5425e+06,60630,0.087217,0,6,8,8,0,0,0,16,1743.1,6,10,0.23329
60,19962,1,0,0,0,0,0,0,0.895,0,2.2265e+06,8.6369e+06,16800,0.036084,0,2,6,11,0,0,0,17,1666,2,15,0.80102
94,19972,1,0,0,0,0,0,0,1.671,0,5.3795e+06,2.6613e+06,76020,0.14317,0,9,9,5,0,0,0,14,1790,9,5,2.7922
39,19962,1,0,0,0,0,0,0,1.217,0,7.082e+06,4.4471e+06,43270,0.31494,0,7,7,4,0,0,0,11,2040,7,4,1.4811
50,19972,1,0,0,0,0,0,0,2.295,1,7.082e+06,2.6416e+06,39620,0.18707,0,9,9,5,0,0,0,14,1235,9,5,5.267
102,19972,1,0,0,0,0,0,0,1.008,0,1.9852e+07,2.7256e+06,55512,0.3693,0,7,8,5,0,0,0,13,2330.3,7,6,1.0161
140,19962,1,0,0,0,0,0,0,0.887,0,1.9852e+07,2.5425e+06,46310,0.16025,0,7,8,5,0,0,0,13,1611.8,7,6,0.78677
59,19972,1,0,0,0,0,0,0,1.619,0,2.2265e+06,1.9852e+07,46240,0.23437,0,7,9,5,0,0,0,14,2294.1,7,7,2.6212
52,19962,1,0,0,0,0,0,0,2.457,1,7.082e+06,6.5478e+06,56300,0.46371,0,9,9,7,0,0,0,16,1701.5,9,7,6.0368
118,19972,1,0,0,0,0,0,0,1.303,1,4.1501e+06,2.6416e+06,24100,0.10963,0,6,7,7,0,0,0,14,2155.7,5,9,1.6978
53,19962,1,0,0,0,0,0,0,0.737,0,7.082e+06,2.5425e+06,1.0035e+05,0.18006,0,8,9,3,0,0,0,12,1645.1,8,4,0.54317
27,19972,1,0,0,1,0,0,0,0.185,0,5.5232e+06,1.9852e+07,4.0647e+05,0.5814,0,3,11,2,0,0,0,13,1733.9,4,9,0.034225
172,19972,1,0,0,0,0,0,0,2.378,0,5.9749e+06,3.2627e+06,30720,0.19494,0,8,8,8,0,0,0,16,1448.9,8,8,5.6549
23,19972,1,0,0,1,0,0,0,0.632,0,5.5232e+06,5.3795e+06,63480,0.29712,0,6,10,4,0,0,0,14,2043.3,9,5,0.39942
46,19972,1,0,0,0,0,0,0,0.936,0,7.082e+06,2.7256e+06,22651,0.19303,0,6,8,3,0,0,0,11,2147.9,7,4,0.8761
35,19972,1,0,0,1,0,0,0,2.496,0,5.5232e+06,3.2627e+06,49620,0.1802,0,8,8,13,0,0,0,21,1514.8,8,13,6.23
56,19972,1,0,0,0,0,0,0,1.605,0,2.2265e+06,1.9852e+07,95100,0.20763,0,9,8,6,0,0,0,14,2646.5,8,6,2.576
42,19972,1,0,0,0,0,0,0,1.235,0,7.082e+06,4.1501e+06,59700,0.29391,0,5,6,3,0,0,0,9,2264,5,4,1.5252
128,19972,1,0,0,0,0,0,0,0.37,1,1.5259e+07,2.6613e+06,3.1058e+05,0.4061,0,5,13,5,0,0,0,18,1247.6,4,14,0.1369
39,19972,1,0,0,0,0,0,0,1.217,0,7.082e+06,4.4471e+06,40290,0.31494,0,7,7,4,0,0,0,11,2040,7,4,1.4811
137,19962,1,0,0,0,0,0,0,2.44,1,1.9852e+07,2.6416e+06,14770,0.1665,0,7,8,7,0,0,0,15,1360.4,7,8,5.9536
58,19972,1,0,0,0,0,0,0,0.862,1,2.2265e+06,1.5259e+07,1.6745e+05,0.33974,0,7,11,4,0,0,0,15,2477.2,6,9,0.74304
72,19962,1,0,0,0,0,0,0,0.224,0,4.4471e+06,4.1501e+06,1.0993e+05,0.18456,0,3,6,5,0,0,0,11,2977.8,3,8,0.050176
3,19972,1,0,0,0,0,0,0,1.199,0,3.4304e+06,2.2265e+06,70910,0.076376,0,10,8,4,0,0,0,12,2139.4,8,4,1.4376
89,19972,1,0,0,0,0,0,0,0.229,0,5.3795e+06,8.6369e+06,1.3551e+05,0.087185,0,2,6,9,0,0,0,15,1972.3,3,12,0.052441
129,19962,1,0,0,0,0,0,0,0.954,1,1.5259e+07,3.2627e+06,2.4925e+05,0.49787,0,7,15,4,0,0,0,19,1420.8,7,12,0.91012
169,19962,1,0,0,0,0,0,0,1.708,0,2.0253e+06,2.5425e+06,18140,0.051492,0,8,8,8,0,0,0,16,1626.1,8,8,2.9173
184,19962,1,0,0,0,0,0,0,1.736,1,6.5478e+06,2.5425e+06,36190,0.16648,0,8,8,4,0,0,0,12,1775.9,8,4,3.0137
88,19962,1,0,0,0,0,0,0,0.501,0,5.3795e+06,1.9852e+07,78240,0.56628,0,6,8,5,0,0,0,13,2025,6,7,0.251
7,19972,1,0,0,0,0,0,0,0.689,0,3.4304e+06,4.1501e+06,58050,0.14237,0,5,6,6,0,0,0,12,2576,5,7,0.47472
148,19962,1,0,0,0,0,0,0,0.251,0,8.6369e+06,2.5425e+06,1.2281e+05,0.07695,0,2,6,10,0,0,0,16,1826.2,2,14,0.063001
165,19962,1,0,0,0,0,0,0,1.009,0,2.0253e+06,2.6613e+06,75440,0.053899,0,5,9,7,0,0,0,16,1319.7,5,11,1.0181
116,19962,1,0,0,1,0,0,0,1.324,0,4.1501e+06,5.9749e+06,32630,0.24796,0,5,6,5,0,0,0,11,2272.3,5,6,1.753
156,19972,1,0,0,0,0,0,0,0.449,0,2.7256e+06,2.5425e+06,49540,0.069299,0,4,9,3,0,0,0,12,2454.9,4,8,0.2016
103,19972,1,0,0,0,0,0,0,0.719,0,1.9852e+07,8.6369e+06,3.0052e+05,0.95064,0,8,8,4,0,0,0,12,2515.4,8,4,0.51696
104,19972,1,0,0,0,0,0,0,2.433,0,1.9852e+07,2.0253e+06,22380,0.2744,0,8,8,7,0,0,0,15,1665.1,8,7,5.9195
170,19962,1,0,0,0,0,0,0,2.075,0,5.9749e+06,2.6613e+06,34650,0.15901,0,8,8,5,0,0,0,13,1279.8,8,5,4.3056
69,19962,1,0,0,0,0,0,0,0.77,0,2.2265e+06,2.5425e+06,37960,0.056607,0,7,10,4,0,0,0,14,2147.7,7,7,0.5929
68,19972,1,0,0,0,0,0,0,0.967,1,2.2265e+06,6.5478e+06,1.3911e+05,0.14578,0,5,9,10,0,0,0,19,3183.2,5,14,0.93509
50,19962,1,0,0,0,0,0,0,2.295,1,7.082e+06,2.6416e+06,28780,0.18707,0,9,9,5,0,0,0,14,1235,9,5,5.267
13,19972,1,0,0,0,0,0,0,2.172,0,3.4304e+06,2.0253e+06,29090,0.069474,0,8,8,8,0,0,0,16,1670.5,6,10,4.7176
146,19972,1,0,0,0,0,0,0,1.733,0,8.6369e+06,3.2627e+06,11860,0.098748,0,5,8,10,0,0,0,18,1150.3,8,10,3.0033
147,19972,1,0,0,0,0,0,0,1.854,1,8.6369e+06,6.5478e+06,40860,0.19817,0,7,8,10,0,0,0,18,1384.5,8,10,3.4373
88,19972,1,0,0,0,0,0,0,0.501,0,5.3795e+06,1.9852e+07,80467,0.56628,0,6,8,5,0,0,0,13,2025,6,7,0.251
166,19972,1,0,0,0,0,0,0,0.933,1,2.0253e+06,2.6416e+06,54930,0.053499,0,6,10,6,0,0,0,16,1424.4,5,11,0.87049
48,19962,1,0,0,0,0,0,0,2.358,0,7.082e+06,2.0253e+06,12230,0.14343,0,6,8,5,0,0,0,13,1348.8,6,7,5.5602
99,19972,1,0,0,0,0,0,0,1.4,0,1.9852e+07,4.1501e+06,78960,0.5623,0,5,6,5,0,0,0,11,3489.2,5,6,1.96
180,19962,1,0,0,0,0,0,0,0.447,1,2.6416e+06,6.5478e+06,2.6185e+05,0.17296,0,4,9,8,0,0,0,17,1648,4,13,0.19981
73,19972,1,0,0,0,0,0,0,1.235,1,4.4471e+06,1.5259e+07,90870,0.6786,0,9,9,7,0,0,0,16,2234,8,8,1.5252
122,19972,1,0,0,0,0,0,0,2.469,1,1.5259e+07,1.9852e+07,28750,1.6063,0,9,9,11,0,0,0,20,1537.8,9,11,6.096
74,19972,1,0,0,0,0,0,0,1.389,0,4.4471e+06,1.9852e+07,84340,0.46813,0,7,9,4,0,0,0,13,2677.8,8,5,1.9293
75,19972,1,0,0,0,0,0,0,0.797,0,4.4471e+06,8.6369e+06,7940,0.072073,0,3,7,8,0,0,0,15,1759.3,4,11,0.63521
162,19962,1,0,0,0,0,0,0,1.846,1,8.6369e+06,6.5478e+06,1.4038e+05,0.36735,0,7,8,9,0,0,0,17,2795.2,7,10,3.4077
163,19962,1,0,0,0,0,0,0,0.258,0,8.6369e+06,2.5425e+06,1.1871e+05,0.14264,0,3,8,5,0,0,0,13,1990.2,3,10,0.066564
127,19972,1,0,0,1,0,0,0,2.401,1,1.5259e+07,5.9749e+06,81700,0.91172,0,8,8,12,0,0,0,20,1597.4,8,12,5.7648
177,19962,1,0,0,0,0,0,0,0.651,1,2.6613e+06,6.5478e+06,1.3841e+05,0.17426,0,4,10,6,0,0,0,16,1513.6,4,12,0.4238
138,19962,1,0,0,0,0,0,0,2.412,0,1.9852e+07,3.2627e+06,20420,0.20565,0,7,8,9,0,0,0,17,1411.6,7,10,5.8177
36,19962,1,0,0,1,0,0,0,2.704,1,5.5232e+06,6.5478e+06,1.4051e+05,0.36165,0,9,9,11,0,0,0,20,2041.3,9,11,7.3116
96,19972,1,0,0,0,0,0,0,1.927,0,5.3795e+06,3.2627e+06,38970,0.17552,0,10,9,8,0,0,0,17,1925.9,8,9,3.7133
111,19972,1,0,0,0,0,0,0,1.416,0,4.1501e+06,1.9852e+07,63360,0.43687,0,5,6,6,0,0,0,12,2375.2,5,7,2.0051
