  1.0000000e+000	  2.9000000e+001	  2.5014360e+000	  8.6675080e+000	  2.3930130e-001	  4.0000000e+000	  7.7601533e+000	  5.0000000e+000	  5.0000000e+000	  3.0140000e+003	  5.8110000e+003	  1.7339000e+004	  1.2200000e+004	  1.2595000e+004	
  1.0000000e+000	  3.1000000e+001	  3.6243410e+000	  8.9349820e+000	  5.7436480e-001	  1.1000000e+001	  8.4141913e+000	  1.6000000e+001	  1.4000000e+001	  2.2132000e+004	  7.5930000e+003	  1.0250400e+005	  3.7500000e+004	  3.8533000e+004	
  1.0000000e+000	  3.3000000e+001	  3.9759360e+000	  9.0540370e+000	  5.5366020e-001	  1.1000000e+001	  8.5785823e+000	  1.3000000e+001	  1.3000000e+001	  3.0185000e+004	  8.5530000e+003	  1.7172400e+005	  5.3300000e+004	  5.4519000e+004	
  1.0000000e+000	  3.5000000e+001	  2.7600100e+000	  8.7212760e+000	  2.6259130e-001	  7.0000000e+000	  7.8314543e+000	  7.0000000e+000	  7.0000000e+000	  4.1710000e+003	  6.1320000e+003	  2.4115000e+004	  1.5800000e+004	  1.5884000e+004	
  1.0000000e+000	  3.7000000e+001	  2.4595890e+000	  8.7163720e+000	  0.0000000e+000	  2.0000000e+000	  6.8450113e+000	  2.0000000e+000	  2.0000000e+000	  0.0000000e+000	  6.1020000e+003	  6.6590000e+003	  1.1700000e+004	  1.1377000e+004	
  1.0000000e+000	  3.9000000e+001	  3.5973120e+000	  8.9000030e+000	  4.7812750e-001	  1.1000000e+001	  8.4161483e+000	  1.9000000e+001	  1.9000000e+001	  1.7619000e+004	  7.3320000e+003	  9.9966000e+004	  3.6500000e+004	  3.6850000e+004	
  1.0000000e+000	  4.1000000e+001	  2.6318890e+000	  8.7036720e+000	  1.8703050e-001	  7.0000000e+000	  7.8691473e+000	  9.0000000e+000	  8.0000000e+000	  2.6390000e+003	  6.0250000e+003	  2.2030000e+004	  1.3900000e+004	  1.4110000e+004	
  1.0000000e+000	  4.5000000e+001	  3.8437440e+000	  8.8529510e+000	  6.1815940e-001	  8.0000000e+000	  7.8505403e+000	  8.0000000e+000	  8.0000000e+000	  2.9561000e+004	  6.9950000e+003	  7.2650000e+004	  4.6700000e+004	  4.7821000e+004	
  1.0000000e+000	  4.7000000e+001	  4.0018630e+000	  8.8727670e+000	  5.9167120e-001	  1.1000000e+001	  8.4034723e+000	  1.9000000e+001	  1.6000000e+001	  3.1939000e+004	  7.1350000e+003	  1.4792500e+005	  5.4700000e+004	  5.3981000e+004	
  1.0000000e+000	  4.9000000e+001	  3.9721770e+000	  8.7621770e+000	  2.8685380e-001	  1.1000000e+001	  8.1585883e+000	  1.7000000e+001	  1.7000000e+001	  1.5392000e+004	  6.3880000e+003	  1.1240800e+005	  5.3100000e+004	  5.3658000e+004	
  1.0000000e+000	  5.1000000e+001	  3.7232810e+000	  8.9422000e+000	  2.5565800e-001	  9.0000000e+000	  7.8384343e+000	  1.1000000e+001	  1.0000000e+001	  1.1093000e+004	  7.6480000e+003	  6.3630000e+004	  4.1400000e+004	  4.3390000e+004	
  1.0000000e+000	  5.3000000e+001	  3.6270040e+000	  8.9062580e+000	  4.8077520e-001	  1.1000000e+001	  8.3908183e+000	  1.5000000e+001	  1.5000000e+001	  1.8481000e+004	  7.3780000e+003	  1.0040300e+005	  3.7600000e+004	  3.8440000e+004	
  1.0000000e+000	  5.7000000e+001	  2.8791990e+000	  8.8373910e+000	  2.8784090e-001	  3.0000000e+000	  8.2476273e+000	  6.0000000e+000	  6.0000000e+000	  5.4140000e+003	  6.8870000e+003	  4.1190000e+004	  1.7800000e+004	  1.8809000e+004	
  1.0000000e+000	  5.9000000e+001	  3.3286270e+000	  8.9049020e+000	  4.0306880e-001	  6.0000000e+000	  8.3553363e+000	  1.2000000e+001	  1.2000000e+001	  1.1427000e+004	  7.3680000e+003	  7.1904000e+004	  2.7900000e+004	  2.8350000e+004	
  1.0000000e+000	  6.1000000e+001	  3.1612470e+000	  8.8915120e+000	  3.0977610e-001	  1.1000000e+001	  7.9638053e+000	  1.3000000e+001	  1.3000000e+001	  7.5130000e+003	  7.2700000e+003	  4.1117000e+004	  2.3600000e+004	  2.4253000e+004	
  1.0000000e+000	  6.3000000e+001	  2.3978950e+000	  8.6816900e+000	  0.0000000e+000	  5.0000000e+000	  7.8636933e+000	  7.0000000e+000	  7.0000000e+000	  0.0000000e+000	  5.8940000e+003	  1.7339000e+004	  1.1000000e+004	  1.1021000e+004	
  1.0000000e+000	  6.5000000e+001	  2.7536610e+000	  8.6471680e+000	  2.0815180e-001	  5.0000000e+000	  7.5832793e+000	  6.0000000e+000	  6.0000000e+000	  3.2480000e+003	  5.6940000e+003	  1.8696000e+004	  1.5700000e+004	  1.5604000e+004	
  1.0000000e+000	  6.7000000e+001	  2.7013610e+000	  8.9169080e+000	  4.2360480e-001	  6.0000000e+000	  8.1038223e+000	  8.0000000e+000	  8.0000000e+000	  6.4820000e+003	  7.4570000e+003	  2.9861000e+004	  1.4900000e+004	  1.5302000e+004	
  1.0000000e+000	  7.1000000e+001	  3.9318260e+000	  8.9487160e+000	  3.9488790e-001	  1.1000000e+001	  8.2107293e+000	  1.7000000e+001	  1.6000000e+001	  2.0300000e+004	  7.6980000e+003	  1.1374100e+005	  5.1000000e+004	  5.1407000e+004	
  1.0000000e+000	  7.5000000e+001	  2.7788190e+000	  8.9146260e+000	  1.5857290e-001	  8.0000000e+000	  7.9237943e+000	  1.0000000e+001	  1.0000000e+001	  2.6090000e+003	  7.4400000e+003	  2.6950000e+004	  1.6100000e+004	  1.6453000e+004	
  1.0000000e+000	  7.9000000e+001	  3.4045250e+000	  8.6896320e+000	  1.0596620e-001	  9.0000000e+000	  7.5445713e+000	  1.0000000e+001	  9.0000000e+000	  3.1970000e+003	  5.9410000e+003	  3.4483000e+004	  3.0100000e+004	  3.0170000e+004	
  1.0000000e+000	  8.3000000e+001	  3.8044380e+000	  8.9142230e+000	  3.1644390e-001	  6.0000000e+000	  8.1628693e+000	  1.0000000e+001	  1.0000000e+001	  1.4558000e+004	  7.4370000e+003	  9.5457000e+004	  4.4900000e+004	  4.6005000e+004	
  1.0000000e+000	  8.5000000e+001	  2.6318890e+000	  8.6983470e+000	  0.0000000e+000	  3.0000000e+000	  7.6084243e+000	  5.0000000e+000	  3.0000000e+000	  0.0000000e+000	  5.9930000e+003	  1.6974000e+004	  1.3900000e+004	  1.3253000e+004	
  1.0000000e+000	  8.7000000e+001	  3.2958370e+000	  8.6469930e+000	  4.9673860e-001	  5.0000000e+000	  7.6454873e+000	  8.0000000e+000	  5.0000000e+000	  1.3327000e+004	  5.6930000e+003	  3.4216000e+004	  2.7000000e+004	  2.6829000e+004	
  1.0000000e+000	  9.1000000e+001	  3.2347490e+000	  8.8149240e+000	  4.1725560e-001	  1.1000000e+001	  8.2307143e+000	  1.2000000e+001	  1.2000000e+001	  1.0451000e+004	  6.7340000e+003	  5.7791000e+004	  2.5400000e+004	  2.5047000e+004	
  1.0000000e+000	  9.3000000e+001	  3.3843900e+000	  8.8010180e+000	  2.9116870e-001	  1.1000000e+001	  7.9797823e+000	  1.2000000e+001	  1.1000000e+001	  8.7470000e+003	  6.6410000e+003	  5.2224000e+004	  2.9500000e+004	  3.0041000e+004	
  1.0000000e+000	  9.9000000e+001	  3.0910430e+000	  8.8426050e+000	  2.5049670e-001	  1.1000000e+001	  8.1751343e+000	  1.2000000e+001	  1.1000000e+001	  5.6740000e+003	  6.9230000e+003	  4.7349000e+004	  2.2000000e+004	  2.2651000e+004	
  1.0000000e+000	  1.0500000e+002	  2.7080500e+000	  8.5657930e+000	  2.9756190e-001	  7.0000000e+000	  7.7065603e+000	  9.0000000e+000	  8.0000000e+000	  4.4670000e+003	  5.2490000e+003	  2.0206000e+004	  1.5000000e+004	  1.5012000e+004	
  1.0000000e+000	  1.0700000e+002	  3.0864870e+000	  8.7295590e+000	  1.4929470e-001	  1.1000000e+001	  7.9706443e+000	  1.2000000e+001	  1.2000000e+001	  3.2070000e+003	  6.1830000e+003	  3.8417000e+004	  2.1900000e+004	  2.1481000e+004	
  1.0000000e+000	  1.0900000e+002	  3.2846640e+000	  8.8686940e+000	  5.7604280e-001	  8.0000000e+000	  8.3366423e+000	  9.0000000e+000	  8.0000000e+000	  1.6158000e+004	  7.1060000e+003	  6.7537000e+004	  2.6700000e+004	  2.8050000e+004	
  1.0000000e+000	  1.1100000e+002	  2.9907200e+000	  8.7744670e+000	  2.9369860e-001	  7.0000000e+000	  8.0506963e+000	  1.0000000e+001	  1.0000000e+001	  5.8960000e+003	  6.4670000e+003	  3.7818000e+004	  1.9900000e+004	  2.0075000e+004	
  1.0000000e+000	  1.1300000e+002	  3.8649310e+000	  8.8734680e+000	  6.3421740e-001	  6.0000000e+000	  7.9984993e+000	  1.0000000e+001	  1.0000000e+001	  3.0034000e+004	  7.1400000e+003	  8.6039000e+004	  4.7700000e+004	  4.7356000e+004	
  1.0000000e+000	  1.1500000e+002	  3.6712250e+000	  8.7560530e+000	  1.7616790e-001	  8.0000000e+000	  7.9117013e+000	  1.1000000e+001	  1.1000000e+001	  7.2590000e+003	  6.3490000e+003	  6.4994000e+004	  3.9300000e+004	  4.1205000e+004	
  1.0000000e+000	  1.1900000e+002	  2.8507070e+000	  8.6816900e+000	  3.8910570e-001	  1.1000000e+001	  7.9329143e+000	  1.4000000e+001	  1.2000000e+001	  6.5790000e+003	  5.8940000e+003	  2.9224000e+004	  1.7300000e+004	  1.6908000e+004	
  1.0000000e+000	  1.2300000e+002	  3.6558400e+000	  8.8492270e+000	  4.7188260e-001	  1.1000000e+001	  8.3017713e+000	  1.1000000e+001	  1.1000000e+001	  1.8293000e+004	  6.9690000e+003	  9.4536000e+004	  3.8700000e+004	  3.8766000e+004	
  1.0000000e+000	  1.2900000e+002	  2.8390780e+000	  8.6669910e+000	  0.0000000e+000	  3.0000000e+000	  7.4665683e+000	  6.0000000e+000	  4.0000000e+000	  0.0000000e+000	  5.8080000e+003	  1.8120000e+004	  1.7100000e+004	  1.6821000e+004	
  1.0000000e+000	  1.3100000e+002	  2.6741490e+000	  8.6745390e+000	  0.0000000e+000	  4.0000000e+000	  7.7409563e+000	  7.0000000e+000	  7.0000000e+000	  0.0000000e+000	  5.8520000e+003	  2.0216000e+004	  1.4500000e+004	  1.4755000e+004	
  1.0000000e+000	  1.3300000e+002	  3.0773120e+000	  8.8368100e+000	  2.4169820e-001	  8.0000000e+000	  8.3174833e+000	  9.0000000e+000	  9.0000000e+000	  5.3060000e+003	  6.8830000e+003	  5.3848000e+004	  2.1700000e+004	  2.1953000e+004	
  2.0000000e+000	  5.0000000e+001	  2.4336130e+000	  0.0000000e+000	  3.2512050e-001	  9.0000000e+000	  5.0087529e-001	  1.7000000e+001	  1.7000000e+001	  3.5760000e+003	  0.0000000e+000	  0.0000000e+000	  1.1400000e+004	  1.0999000e+004	
  2.0000000e+000	  1.1000000e+002	  2.9652730e+000	  9.7457220e+000	  1.0000000e+000	  2.0000000e+000	  8.8564343e+000	  5.0000000e+000	  5.0000000e+000	  1.9528000e+004	  1.7081000e+004	  8.2523000e+004	  1.9400000e+004	  1.9528000e+004	
  2.0000000e+000	  1.2200000e+002	  3.1179500e+000	  9.3015510e+000	  1.7103080e-001	  0.0000000e+000	  8.9462023e+000	  1.6000000e+001	  1.6000000e+001	  4.3240000e+003	  1.0955000e+004	  1.0516400e+005	  2.2600000e+004	  2.5282000e+004	
  2.0000000e+000	  1.5000000e+002	  2.2192030e+000	  9.4454920e+000	  4.7851900e-001	  0.0000000e+000	  8.9098533e+000	  3.0000000e+000	  3.0000000e+000	  4.7560000e+003	  1.2651000e+004	  4.1282000e+004	  9.2000000e+003	  9.9390000e+003	
  2.0000000e+000	  1.7000000e+002	  2.6672280e+000	  9.3983130e+000	  0.0000000e+000	  1.0000000e+000	  8.2683513e+000	  6.0000000e+000	  6.0000000e+000	  0.0000000e+000	  1.2068000e+004	  3.4020000e+004	  1.4400000e+004	  1.7816000e+004	
  2.0000000e+000	  1.8000000e+002	  1.9021070e+000	  9.1122870e+000	  0.0000000e+000	  8.0000000e+000	  8.5401773e+000	  9.0000000e+000	  9.0000000e+000	  0.0000000e+000	  9.0660000e+003	  2.0773000e+004	  6.7000000e+003	  6.5370000e+003	
  2.0000000e+000	  1.8500000e+002	  1.3083330e+000	  9.7831260e+000	  0.0000000e+000	  0.0000000e+000	  9.4654533e+000	  8.0000000e+000	  8.0000000e+000	  0.0000000e+000	  1.7732000e+004	  2.8938000e+004	  3.7000000e+003	  4.1990000e+003	
  2.0000000e+000	  1.8800000e+002	  1.5686160e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.0087529e-001	  6.0000000e+000	  6.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.8000000e+003	  4.8310000e+003	
  2.0000000e+000	  2.0100000e+002	  1.4109870e+000	  9.3265220e+000	  0.0000000e+000	  0.0000000e+000	  7.4501933e+000	  6.0000000e+000	  6.0000000e+000	  0.0000000e+000	  1.1232000e+004	  4.2740000e+003	  4.1000000e+003	  3.8220000e+003	
  2.0000000e+000	  2.2000000e+002	  2.0668630e+000	  9.4282700e+000	  1.0000000e+000	  2.0000000e+000	  8.6368633e+000	  4.0000000e+000	  4.0000000e+000	  7.8030000e+003	  1.2435000e+004	  2.6980000e+004	  7.9000000e+003	  7.8030000e+003	
  2.0000000e+000	  2.4000000e+002	  1.6486590e+000	  9.0610280e+000	  0.0000000e+000	  1.0000000e+000	  7.9524073e+000	  3.0000000e+000	  3.0000000e+000	  0.0000000e+000	  8.6130000e+003	  8.9570000e+003	  5.2000000e+003	  5.6760000e+003	
  2.0000000e+000	  2.6100000e+002	  2.2082740e+000	  9.4539140e+000	  3.6883090e-001	  0.0000000e+000	  8.7916783e+000	  4.0000000e+000	  4.0000000e+000	  3.0790000e+003	  1.2758000e+004	  3.6282000e+004	  9.1000000e+003	  8.3480000e+003	
  2.0000000e+000	  2.7000000e+002	  1.5475620e+000	  8.5397370e+000	  0.0000000e+000	  5.0000000e+000	  7.8006733e+000	  1.2000000e+001	  1.2000000e+001	  0.0000000e+000	  5.1140000e+003	  6.9560000e+003	  4.7000000e+003	  4.6650000e+003	
  2.0000000e+000	  2.8000000e+002	  1.8405500e+000	  9.3525340e+000	  4.5743470e-001	  1.0000000e+000	  8.5394183e+000	  3.0000000e+000	  3.0000000e+000	  2.8210000e+003	  1.1528000e+004	  1.9518000e+004	  6.3000000e+003	  6.1670000e+003	
  2.0000000e+000	  2.9000000e+002	  2.0794420e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0087529e-001	  9.0000000e+000	  9.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  8.0000000e+003	  7.8730000e+003	
  4.0000000e+000	  7.0000000e+000	  3.5723460e+000	  9.1359400e+000	  5.3805290e-001	  1.1000000e+001	  8.3959763e+000	  1.4000000e+001	  1.2000000e+001	  1.9951000e+004	  9.2830000e+003	  9.5554000e+004	  3.5600000e+004	  3.7080000e+004	
  4.0000000e+000	  9.0000000e+000	  3.0301340e+000	  8.7298820e+000	  4.5420350e-001	  6.0000000e+000	  8.4024903e+000	  1.0000000e+001	  8.0000000e+000	  1.0384000e+004	  6.1850000e+003	  5.5924000e+004	  2.0700000e+004	  2.2862000e+004	
  4.0000000e+000	  1.1000000e+001	  2.4932060e+000	  9.2055290e+000	  6.1204630e-001	  5.0000000e+000	  8.0557343e+000	  6.0000000e+000	  6.0000000e+000	  6.9810000e+003	  9.9520000e+003	  2.3111000e+004	  1.2100000e+004	  1.1406000e+004	
  4.0000000e+000	  1.2000000e+001	  2.3887630e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.0087529e-001	  4.0000000e+000	  4.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0900000e+004	  1.2557000e+004	
  4.0000000e+000	  2.3000000e+001	  2.9231620e+000	  8.9697960e+000	  7.6655750e-001	  5.0000000e+000	  8.9534903e+000	  2.0000000e+001	  2.0000000e+001	  1.5683000e+004	  7.8620000e+003	  8.7184000e+004	  1.8600000e+004	  2.0459000e+004	
  5.0000000e+000	  1.0000000e+000	  3.1945830e+000	  9.1906480e+000	  6.1505690e-001	  8.0000000e+000	  8.5391993e+000	  9.0000000e+000	  9.0000000e+000	  1.4869000e+004	  9.8050000e+003	  7.5577000e+004	  2.4400000e+004	  2.4175000e+004	
  5.0000000e+000	  3.0000000e+000	  3.2921260e+000	  8.9077470e+000	  5.1296250e-001	  8.0000000e+000	  8.1897783e+000	  1.3000000e+001	  8.0000000e+000	  1.3613000e+004	  7.3890000e+003	  5.8749000e+004	  2.6900000e+004	  2.6538000e+004	
  5.0000000e+000	  5.0000000e+000	  3.2771450e+000	  9.0303760e+000	  2.9428290e-001	  4.0000000e+000	  8.3998963e+000	  6.0000000e+000	  6.0000000e+000	  8.0660000e+003	  8.3530000e+003	  7.1408000e+004	  2.6500000e+004	  2.7409000e+004	
  5.0000000e+000	  9.0000000e+000	  3.1904760e+000	  8.9800460e+000	  3.6701580e-001	  4.0000000e+000	  8.8023763e+000	  1.0000000e+001	  1.0000000e+001	  9.5670000e+003	  7.9430000e+003	  9.7927000e+004	  2.4300000e+004	  2.6067000e+004	
  5.0000000e+000	  1.1000000e+001	  2.6390570e+000	  8.8847480e+000	  5.5393760e-001	  3.0000000e+000	  8.1986453e+000	  5.0000000e+000	  4.0000000e+000	  7.6460000e+003	  7.2210000e+003	  3.0848000e+004	  1.4000000e+004	  1.3803000e+004	
  5.0000000e+000	  1.3000000e+001	  1.7578580e+000	  8.7826300e+000	  0.0000000e+000	  2.0000000e+000	  7.5346553e+000	  2.0000000e+000	  2.0000000e+000	  0.0000000e+000	  6.5200000e+003	  6.5790000e+003	  5.8000000e+003	  6.0790000e+003	
  5.0000000e+000	  1.5000000e+001	  2.7408400e+000	  8.9271810e+000	  1.8305250e-001	  5.0000000e+000	  8.2051203e+000	  1.0000000e+001	  6.0000000e+000	  2.9660000e+003	  7.5340000e+003	  3.4375000e+004	  1.5500000e+004	  1.6203000e+004	
  5.0000000e+000	  1.7000000e+001	  2.8848010e+000	  8.7206240e+000	  6.5525770e-001	  1.0000000e+001	  8.0635423e+000	  1.0000000e+001	  1.0000000e+001	  1.1659000e+004	  6.1280000e+003	  3.4457000e+004	  1.7900000e+004	  1.7793000e+004	
  5.0000000e+000	  1.9000000e+001	  3.1398330e+000	  8.8701010e+000	  5.4497130e-001	  4.0000000e+000	  8.5868593e+000	  7.0000000e+000	  4.0000000e+000	  1.2712000e+004	  7.1160000e+003	  7.5043000e+004	  2.3100000e+004	  2.3326000e+004	
  5.0000000e+000	  2.1000000e+001	  3.0397490e+000	  8.9004130e+000	  3.5952660e-001	  9.0000000e+000	  7.8899933e+000	  9.0000000e+000	  9.0000000e+000	  7.4120000e+003	  7.3350000e+003	  3.3822000e+004	  2.0900000e+004	  2.0616000e+004	
  5.0000000e+000	  2.3000000e+001	  2.7850110e+000	  8.8630500e+000	  2.7139390e-001	  5.0000000e+000	  8.2606793e+000	  6.0000000e+000	  6.0000000e+000	  4.5890000e+003	  7.0660000e+003	  3.7980000e+004	  1.6200000e+004	  1.6909000e+004	
  5.0000000e+000	  2.5000000e+001	  2.0149030e+000	  8.7494150e+000	  0.0000000e+000	  1.0000000e+000	  6.8323773e+000	  1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  6.3070000e+003	  4.2150000e+003	  7.5000000e+003	  7.8680000e+003	
  5.0000000e+000	  2.7000000e+001	  3.2733640e+000	  8.9838160e+000	  4.4696740e-001	  5.0000000e+000	  8.2943993e+000	  6.0000000e+000	  6.0000000e+000	  1.1909000e+004	  7.9730000e+003	  6.4016000e+004	  2.6400000e+004	  2.6644000e+004	
  5.0000000e+000	  2.9000000e+001	  2.9496880e+000	  8.8797510e+000	  3.7708280e-001	  4.0000000e+000	  8.4294043e+000	  5.0000000e+000	  5.0000000e+000	  7.3550000e+003	  7.1850000e+003	  5.3009000e+004	  1.9100000e+004	  1.9505000e+004	
  5.0000000e+000	  3.3000000e+001	  3.5723460e+000	  8.8032740e+000	  4.0084570e-001	  6.0000000e+000	  8.1688193e+000	  1.3000000e+001	  1.3000000e+001	  1.4788000e+004	  6.6560000e+003	  7.6137000e+004	  3.5600000e+004	  3.6892000e+004	
  5.0000000e+000	  3.5000000e+001	  3.8753590e+000	  8.9031350e+000	  7.3585330e-001	  1.1000000e+001	  8.6126063e+000	  1.2000000e+001	  1.2000000e+001	  3.6424000e+004	  7.3550000e+003	  1.6066700e+005	  4.8200000e+004	  4.9499000e+004	
  5.0000000e+000	  3.7000000e+001	  3.0445230e+000	  8.9874470e+000	  3.8196140e-001	  7.0000000e+000	  8.2361003e+000	  9.0000000e+000	  7.0000000e+000	  7.8050000e+003	  8.0020000e+003	  4.8038000e+004	  2.1000000e+004	  2.0434000e+004	
  5.0000000e+000	  3.9000000e+001	  2.3513750e+000	  8.8543800e+000	  4.9215410e-001	  6.0000000e+000	  8.4543783e+000	  7.0000000e+000	  7.0000000e+000	  5.1750000e+003	  7.0050000e+003	  2.9878000e+004	  1.0500000e+004	  1.0515000e+004	
  5.0000000e+000	  4.1000000e+001	  3.0007200e+000	  8.8324410e+000	  5.9524290e-001	  6.0000000e+000	  8.3650413e+000	  8.0000000e+000	  8.0000000e+000	  1.1762000e+004	  6.8530000e+003	  5.2307000e+004	  2.0100000e+004	  1.9760000e+004	
  5.0000000e+000	  4.3000000e+001	  2.8848010e+000	  8.7707490e+000	  4.6113900e-001	  6.0000000e+000	  8.2984053e+000	  7.0000000e+000	  7.0000000e+000	  8.2590000e+003	  6.4430000e+003	  4.3579000e+004	  1.7900000e+004	  1.7910000e+004	
  5.0000000e+000	  4.7000000e+001	  2.6532420e+000	  8.8113550e+000	  2.4461070e-001	  6.0000000e+000	  7.9690913e+000	  6.0000000e+000	  6.0000000e+000	  3.5970000e+003	  6.7100000e+003	  2.4871000e+004	  1.4200000e+004	  1.4705000e+004	
  5.0000000e+000	  4.9000000e+001	  2.2823820e+000	  8.5552600e+000	  2.6967400e-002	  5.0000000e+000	  7.6565263e+000	  7.0000000e+000	  7.0000000e+000	  2.6900000e+002	  5.1940000e+003	  1.2557000e+004	  9.8000000e+003	  9.9750000e+003	
  5.0000000e+000	  5.3000000e+001	  2.5494450e+000	  8.9243900e+000	  2.3385610e-001	  4.0000000e+000	  8.0232673e+000	  5.0000000e+000	  5.0000000e+000	  3.0420000e+003	  7.5130000e+003	  2.3667000e+004	  1.2800000e+004	  1.3008000e+004	
  5.0000000e+000	  5.5000000e+001	  3.4242630e+000	  8.8934350e+000	  4.9596670e-001	  5.0000000e+000	  8.3868833e+000	  8.0000000e+000	  8.0000000e+000	  1.5248000e+004	  7.2840000e+003	  8.1656000e+004	  3.0700000e+004	  3.0744000e+004	
  5.0000000e+000	  5.7000000e+001	  3.1223650e+000	  8.8717860e+000	  4.3537130e-001	  1.0000000e+000	  8.1494133e+000	  5.0000000e+000	  5.0000000e+000	  1.0290000e+004	  7.1280000e+003	  4.7615000e+004	  2.2700000e+004	  2.3635000e+004	
  5.0000000e+000	  5.9000000e+001	  3.2619350e+000	  8.9622630e+000	  3.7894780e-001	  2.0000000e+000	  8.2312083e+000	  6.0000000e+000	  6.0000000e+000	  1.0163000e+004	  7.8030000e+003	  5.9413000e+004	  2.6100000e+004	  2.6819000e+004	
  5.0000000e+000	  6.1000000e+001	  2.5802170e+000	  9.0971720e+000	  3.3836090e-001	  3.0000000e+000	  8.4411133e+000	  5.0000000e+000	  5.0000000e+000	  4.5540000e+003	  8.9300000e+003	  3.7066000e+004	  1.3200000e+004	  1.3459000e+004	
  5.0000000e+000	  6.3000000e+001	  3.3499040e+000	  8.9538980e+000	  2.7409030e-001	  6.0000000e+000	  8.4994933e+000	  8.0000000e+000	  8.0000000e+000	  8.2630000e+003	  7.7380000e+003	  8.4840000e+004	  2.8500000e+004	  3.0147000e+004	
  5.0000000e+000	  6.5000000e+001	  2.3125360e+000	  8.8719260e+000	  0.0000000e+000	  2.0000000e+000	  7.9362843e+000	  7.0000000e+000	  7.0000000e+000	  0.0000000e+000	  7.1290000e+003	  1.7119000e+004	  1.0100000e+004	  1.0768000e+004	
