  8.1428923e+005	 -2.5189458e+005	 -9.5419733e+004	 -1.0773090e+003	  2.0831192e+002	  2.9590703e+004	 -1.0814824e+006	  3.0096564e+005	  1.2680665e+005	 -3.4497499e+002	 -2.8576935e+001	  1.9158832e+002	 -3.5255503e+004	  1.2088720e+006	 -3.4555870e+005	 -1.4236622e+005	  4.0679889e+004	  6.8924104e+002	  2.0024543e+003	 -1.3611281e+003	 -2.3489185e+002	  1.7420717e+002	  8.1502762e+001	  1.6390009e+002	  4.7897428e+003	  2.1196614e+002	 -6.7315195e+002	  2.9800458e+003	 -3.1543847e+002	 -2.2632961e+002	 -9.7321659e+002	  3.7856429e+001	 -1.6972102e+002	 -6.6510692e+003	  2.2206413e+003	  2.5244574e+002	  1.1562075e+002	 -1.8556305e+002	  3.8512427e+000	  2.0437489e+001	  4.3936963e+000	 -3.0909173e+000	  1.3242705e+001	 -4.3558787e+001	  1.9607677e+001	 -1.6899298e+001	  3.6613960e+001	 -1.5193376e+001	
 -2.5189458e+005	  8.3778959e+004	  2.9638767e+004	  2.9217959e+002	 -6.6097083e+001	 -9.8885477e+003	  3.0587408e+005	 -8.6230014e+004	 -3.5905911e+004	  1.6510615e+002	  7.2555292e+000	 -6.9364208e+001	  1.0108218e+004	 -3.5489006e+005	  1.0439944e+005	  4.1892748e+004	 -1.2321687e+004	 -2.1356012e+002	 -2.5470950e+003	  1.2197870e+003	  3.1012636e+002	 -6.4750838e+001	 -2.7507859e+001	 -1.4907196e+002	 -4.1074129e+003	 -8.3325786e+000	  4.9775562e+002	 -8.0113034e+002	  3.2273061e+001	  8.6209719e+001	  4.4554953e+001	 -3.5200005e+000	  5.4400617e+001	  2.8381262e+003	 -9.4687246e+002	 -6.3620577e+002	  1.5467706e+002	  6.3244965e+001	 -1.0241041e+000	 -6.9664180e+000	 -7.1665149e-001	  2.8912006e-001	  4.9887391e+000	  6.4110217e+000	 -5.0164898e+000	  1.0208999e+001	  6.3593211e+000	  3.8499724e+000	
 -9.5419733e+004	  2.9638767e+004	  1.1223685e+004	  7.5592323e+001	 -3.3409245e+001	 -3.4936264e+003	  1.2658342e+005	 -3.5236083e+004	 -1.4867940e+004	  6.7162924e+001	  5.8442203e+000	 -2.2858904e+001	  4.1339054e+003	 -1.4233846e+005	  4.0759198e+004	  1.6795006e+004	 -4.8074251e+003	 -9.2485166e+001	 -3.1614546e+002	  1.8950163e+002	  3.7967125e+001	 -1.8534626e+001	 -9.6270488e+000	 -2.3082565e+001	 -6.6108181e+002	 -9.3059827e+000	  8.4270567e+001	 -2.9142306e+002	  2.6901103e+001	  2.4011584e+001	  6.9650199e+001	 -2.9269161e+000	  2.0275330e+001	  7.6726623e+002	 -2.5596218e+002	 -2.3142563e+001	 -1.1697329e+001	  2.2046335e+001	 -5.8589336e-001	 -2.3490811e+000	 -9.0944577e-001	  3.3364217e-001	 -2.4561556e+000	  5.1527480e+000	 -2.3249296e+000	  3.4376600e+000	 -4.1851647e+000	  1.8551560e+000	
 -1.0773090e+003	  2.9217959e+002	  7.5592323e+001	  6.0628596e+002	  9.3006061e+000	 -3.0637704e+001	 -1.7495662e+003	  5.1253469e+002	  2.2880165e+002	 -3.4764863e+002	 -1.0986614e+001	 -2.6578280e-001	 -5.7558626e+001	  1.7912334e+003	 -4.3157744e+002	 -2.1539179e+002	  4.2638021e+001	  1.6029509e+002	  4.6665189e+001	 -5.1580489e+000	 -5.7325818e+000	 -2.5081290e+000	  2.5459584e-001	  6.3193926e-001	  5.7569948e+001	 -1.1237655e+001	 -6.2787300e-001	 -3.2876139e+001	  2.7849292e+000	  1.6374454e+000	  1.9807206e+001	 -2.3779003e-001	 -1.8329678e+000	 -2.5150324e+000	  3.2468632e+001	  9.6039134e+001	 -4.4322711e+001	 -6.6484371e-001	  9.9498930e-003	  5.3291111e-003	  9.0738512e-001	  1.5077915e-001	  2.6908948e+000	  4.3542882e-001	 -3.5866864e-001	 -1.6366896e+000	 -7.2557481e-001	 -2.8758419e-002	
  2.0831192e+002	 -6.6097083e+001	 -3.3409245e+001	  9.3006061e+000	  5.3211212e+001	  8.9655718e+000	 -9.2870757e+002	  2.3506667e+002	  1.0992896e+002	 -2.4315420e+001	 -2.5756546e+000	 -5.2966353e-001	 -2.6874849e+001	  7.5079309e+002	 -1.6404204e+002	 -8.3790142e+001	  1.7417168e+001	  6.9802407e+000	 -3.0633336e+001	  1.0306952e+001	  4.1655566e+000	 -1.1287808e+000	  1.9324223e-001	 -1.4275731e+000	 -9.7462412e+000	  1.8177749e+000	  6.8469120e-001	  2.1545675e+001	 -2.7542158e+000	 -1.3192552e+000	 -1.2203963e+001	  3.9094419e-001	  1.9010217e-001	  5.2159515e+001	 -1.5190965e+001	  2.9707202e+001	 -1.1665371e+001	  7.2824005e-001	  1.8604382e-001	 -1.5352959e-001	 -9.9104575e-002	 -5.8381172e-002	  1.4413731e+000	 -6.2610065e-001	  4.4922262e-002	  1.1589025e+000	  1.2558240e+000	 -1.3210608e-001	
  2.9590703e+004	 -9.8885477e+003	 -3.4936264e+003	 -3.0637704e+001	  8.9655718e+000	  1.1708490e+003	 -3.5704616e+004	  1.0066847e+004	  4.1984003e+003	 -2.0552292e+001	 -1.3204725e+000	  8.2757860e+000	 -1.1820279e+003	  4.1741335e+004	 -1.2307554e+004	 -4.9372205e+003	  1.4556897e+003	  2.5782793e+001	  3.2917060e+002	 -1.5502428e+002	 -4.0262952e+001	  7.0837011e+000	  3.2489226e+000	  1.9023829e+001	  5.1539234e+002	 -3.5521016e+000	 -6.0585792e+001	  7.9319879e+001	 -8.7486958e-001	 -9.5867451e+000	  7.5280463e+000	 -4.0114291e-002	 -6.5458625e+000	 -3.3403389e+002	  1.1011283e+002	  6.9989657e+001	 -1.7524962e+001	 -7.4792535e+000	  1.5324365e-001	  8.0135514e-001	  2.2573107e-001	 -2.5336476e-002	 -6.4237752e-001	 -6.6697630e-001	  6.0667467e-001	 -1.7884051e+000	 -8.9599207e-001	 -4.7451400e-001	
 -1.0814824e+006	  3.0587408e+005	  1.2658342e+005	 -1.7495662e+003	 -9.2870757e+002	 -3.5704616e+004	  3.3655910e+006	 -9.3592829e+005	 -3.9623534e+005	  8.4958392e+002	  1.9047862e+002	  5.4432825e+001	  1.1008636e+005	 -3.4147980e+006	  9.4785926e+005	  4.0208343e+005	 -1.1145156e+005	 -1.8528520e+003	  3.3339232e+003	 -1.4604609e+003	 -4.4242201e+002	  1.1563005e+000	 -1.2740520e+002	  1.9074209e+002	  3.7505443e+003	 -4.6133967e+002	 -2.6744790e+002	 -2.2246576e+003	  7.3588331e+002	 -4.1538253e+001	  2.5704133e+003	 -1.0623286e+002	  3.0986311e+002	  5.8060166e+003	 -3.1740061e+003	 -2.4356956e+003	  6.2051701e+002	  3.0000740e+002	 -1.4568820e+001	 -2.9923448e+001	  2.0143445e+000	  3.3528476e+000	  9.9696590e+001	  6.4271597e+001	 -3.9800659e+001	 -1.3372939e+002	 -3.7640652e+002	  5.9080965e+001	
  3.0096564e+005	 -8.6230013e+004	 -3.5236083e+004	  5.1253469e+002	  2.3506667e+002	  1.0066847e+004	 -9.3592829e+005	  2.6518103e+005	  1.1032148e+005	 -8.1915205e+001	 -8.9197636e+001	 -1.7495575e+001	 -3.1225755e+004	  9.4301545e+005	 -2.6444415e+005	 -1.1117600e+005	  3.1127138e+004	  5.4163567e+002	 -1.0182019e+003	  5.2124184e+002	  1.3218748e+002	  8.1865306e+000	  3.3718184e+001	 -6.6450960e+001	 -6.0519481e+002	  1.0491492e+002	  3.3890590e+001	 -1.3359337e+003	 -1.2174193e+002	  2.0604378e+002	 -2.6767843e+002	  1.6810236e+001	 -1.0146190e+002	 -1.6165080e+003	  8.9806536e+002	  1.2099207e+003	 -3.8938137e+002	 -9.0348507e+001	  4.8568583e+000	  8.7620672e+000	 -4.5126074e-001	 -8.0194373e-001	 -2.9463955e+001	 -1.4191205e+001	  1.1033371e+001	  2.8929046e+001	  1.1413401e+002	 -1.5440619e+001	
  1.2680665e+005	 -3.5905911e+004	 -1.4867940e+004	  2.2880165e+002	  1.0992896e+002	  4.1984003e+003	 -3.9623534e+005	  1.1032148e+005	  4.6778876e+004	 -1.3970212e+002	 -5.6931939e+001	  8.8347569e+000	 -1.3004684e+004	  4.0203637e+005	 -1.1176800e+005	 -4.7444872e+004	  1.3170643e+004	  2.3872703e+002	 -3.8786864e+002	  1.7252079e+002	  5.1509972e+001	 -2.2172508e+000	  1.5397010e+001	 -2.2523035e+001	 -3.7330679e+002	  4.3129661e+001	  2.8170050e+001	 -1.1668634e+001	 -4.3333556e+001	  1.8195374e+001	 -1.4149522e+002	  7.4105258e+000	 -3.8386365e+001	 -7.9346871e+002	  4.0891993e+002	  2.0713768e+002	 -4.5171324e+001	 -3.5575481e+001	  1.6912357e+000	  3.5651635e+000	  2.3931075e-001	 -5.2834417e-001	 -1.2518837e+001	 -7.5404481e+000	  4.7810675e+000	  1.4894782e+001	  4.5685440e+001	 -6.8353556e+000	
 -3.4497499e+002	  1.6510615e+002	  6.7162924e+001	 -3.4764863e+002	 -2.4315420e+001	 -2.0552292e+001	  8.4958393e+002	 -8.1915206e+001	 -1.3970212e+002	  9.1365416e+002	  1.3762931e+001	 -3.1347209e+000	 -5.5596411e-001	 -2.1605077e+003	  4.7088222e+002	  2.3613573e+002	 -2.9881567e+001	 -3.1361304e+002	 -3.6338318e+001	  2.3024497e+001	  4.5500915e+000	  7.3272266e+000	 -2.1840309e+000	 -3.0952237e+000	 -2.2250047e+001	  1.5806486e+000	  1.0519130e+000	  2.4095090e+001	 -7.0743141e+000	  2.6701686e+000	  2.7276028e-001	 -1.1691985e+000	  9.9659101e+000	 -1.1492550e+002	  5.3657847e+001	 -2.2612246e+002	  9.9574268e+001	 -3.0233955e+000	  4.5763327e-001	  3.0232793e-001	 -7.6033509e-001	 -1.2114446e-001	  1.1026257e+001	 -4.9464521e+000	  2.6341715e-001	 -2.8463408e+000	  2.3492890e+000	 -9.4291976e-001	
